"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","dribbles_completed","dribbles","dribbles_completed_pct","players_dribbled_past","nutmegs","carries","carry_distance","carry_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","pass_targets","passes_received","passes_received_pct","progressive_passes_received"
"53cad200","2007-2008","ESP","1. La Liga","17th","Osasuna",17,28.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2008-2009","ESP","1. La Liga","15th","Osasuna",18,35.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2009-2010","ESP","1. La Liga","12th","Osasuna",19,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2010-2011","FRA","1. Ligue 1","2nd","Marseille",20,11.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2011-2012","FRA","1. Ligue 1","10th","Marseille",21,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2012-2013","ENG","1. Premier League","3rd","Chelsea",22,24.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2012-2013","FRA","1. Ligue 1","2nd","Marseille",22,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2013-2014","ENG","1. Premier League","3rd","Chelsea",23,25.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2014-2015","ENG","1. Premier League","1st","Chelsea",24,27.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2015-2016","ENG","1. Premier League","10th","Chelsea",25,35.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2016-2017","ENG","1. Premier League","1st","Chelsea",26,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53cad200","2017-2018","ENG","1. Premier League","5th","Chelsea",27,37,3270,269,1295,1663,508,33,3153,7,11,63.6,8,0,2062,9394,5889,209,60,3,6,8,2312,2264,97.9,37
"53cad200","2018-2019","ENG","1. Premier League","3rd","Chelsea",28,37.8,3284,133,975,1550,895,54,2924,16,26,61.5,17,0,2080,6715,3746,192,65,7,21,22,2278,2155,94.6,65
"53cad200","2019-2020","ENG","1. Premier League","4th","Chelsea",29,35.9,3273,133,988,1549,876,98,2878,15,24,62.5,17,1,1947,6871,3892,150,47,7,24,13,2231,2095,93.9,137
"53cad200","2020-2021","ENG","1. Premier League","4th","Chelsea",30,24.3,2269,136,824,1076,465,38,2088,5,10,50,5,0,1331,5749,3612,114,37,1,8,13,1656,1582,95.5,36
"53cad200","2021-2022","ENG","1. Premier League","2nd","Chelsea",31,11.4,941,68,305,437,236,25,852,6,7,85.7,6,0,538,2211,1262,66,13,0,6,3,682,640,93.8,28
"53de807a","2006-2007","ROU","1. Liga I","1st","Dinamo",19,31.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2007-2008","ROU","1. Liga I","4th","Dinamo",20,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2007-2008","ITA","1. Serie A","12th","Lazio",20,10.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2008-2009","ITA","1. Serie A","10th","Lazio",21,17.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2009-2010","ITA","1. Serie A","12th","Lazio",22,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2010-2011","ITA","1. Serie A","5th","Lazio",23,25.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2011-2012","ITA","1. Serie A","4th","Lazio",24,20.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2012-2013","ITA","1. Serie A","7th","Lazio",25,21.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2013-2014","ITA","1. Serie A","9th","Lazio",26,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2014-2015","ITA","1. Serie A","3rd","Lazio",27,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2015-2016","ITA","1. Serie A","8th","Lazio",28,12.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2016-2017","ITA","1. Serie A","5th","Lazio",29,26.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53de807a","2017-2018","ITA","1. Serie A","5th","Lazio",30,28.8,1915,150,843,1083,159,15,1863,12,14,85.7,12,0,1263,8435,5307,149,38,4,14,11,1261,1244,98.7,11
"53de807a","2018-2019","ITA","1. Serie A","8th","Lazio",31,24.9,1556,103,563,843,282,17,1473,6,11,54.5,6,0,1021,6231,3882,132,44,2,11,13,980,956,97.6,16
"53de807a","2019-2020","ITA","1. Serie A","4th","Lazio",32,25.6,1597,165,655,851,236,6,1543,15,19,78.9,16,0,1075,6267,3952,131,49,1,3,3,1089,1070,98.3,19
"53de807a","2020-2021","ITA","1. Serie A","6th","Lazio",33,27.3,1862,151,728,946,320,9,1799,14,18,77.8,14,0,1193,6715,3707,136,43,1,9,8,1318,1287,97.6,10
"53de807a","2021-2022","ITA","1. Serie A","8th","Lazio",34,2.5,153,8,58,82,22,2,140,0,0,NULL,0,0,101,557,230,7,1,0,0,2,108,104,96.3,1
"53e07d0b","2009-2010","GER","1. Bundesliga","9th","Mainz 05",21,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2010-2011","GER","1. Bundesliga","5th","Mainz 05",22,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2011-2012","GER","1. Bundesliga","13th","Mainz 05",23,11.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2012-2013","GER","1. Bundesliga","13th","Mainz 05",24,26.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2013-2014","GER","1. Bundesliga","3rd","Schalke 04",25,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2014-2015","GER","1. Bundesliga","8th","Hoffenheim",26,14.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2015-2016","GER","1. Bundesliga","18th","Hannover 96",27,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2015-2016","GER","1. Bundesliga","15th","Hoffenheim",27,1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2016-2017","GER","1. Bundesliga","4th","Hoffenheim",28,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"53e07d0b","2017-2018","GER","1. Bundesliga","3rd","Hoffenheim",29,10,355,8,26,169,169,67,339,9,16,56.3,10,0,195,409,198,12,3,4,24,24,475,263,55.4,118
"53e07d0b","2018-2019","GER","1. Bundesliga","9th","Hoffenheim",30,18.1,638,11,52,312,305,107,611,14,27,51.9,17,2,408,1230,511,22,10,2,59,28,794,469,59.1,176
"53e07d0b","2019-2020","GER","1. Bundesliga","13th","Mainz 05",31,12.7,483,15,41,221,236,83,463,14,23,60.9,14,1,284,729,317,20,5,4,45,27,631,363,57.5,131
"53e07d0b","2020-2021","GER","1. Bundesliga","12th","Mainz 05",32,8.1,326,4,31,138,169,52,321,12,18,66.7,13,2,192,524,237,11,4,2,34,24,506,238,47,57
"53e07d0b","2021-2022","GER","1. Bundesliga","9th","Mainz 05",33,2.8,122,0,5,53,66,21,121,2,4,50,3,1,77,196,70,5,0,0,13,11,178,97,54.5,31
"53f6306f","2020-2021","FRA","1. Ligue 1","12th","Bordeaux",21,13.2,728,15,126,452,208,27,720,24,42,57.1,25,0,570,3296,1544,70,21,4,21,28,667,548,82.2,53
"53f6306f","2021-2022","FRA","1. Ligue 1","17th","Bordeaux",22,0.9,62,2,8,41,19,2,56,2,4,50,4,0,44,236,107,5,0,0,1,5,49,41,83.7,2
"540ec57b","2020-2021","ESP","1. La Liga","7th","Villarreal",17,8.9,454,12,63,196,228,57,450,21,41,51.2,25,1,342,1781,1137,65,16,16,31,14,454,347,76.4,87
"540ec57b","2021-2022","ESP","1. La Liga","9th","Villarreal",18,11.2,485,12,71,176,271,62,481,16,36,44.4,17,1,351,1871,1035,57,11,11,24,18,507,337,66.5,76
"542cc80f","2009-2010","FRA","2. Ligue 2","16th","Châteauroux",20,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2010-2011","FRA","2. Ligue 2","2nd","Ajaccio",21,20.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2011-2012","FRA","1. Ligue 1","16th","Ajaccio",22,13.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2012-2013","FRA","1. Ligue 1","17th","Ajaccio",23,18.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2013-2014","FRA","1. Ligue 1","20th","Ajaccio",24,31.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2014-2015","FRA","1. Ligue 1","7th","Montpellier",25,19.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2015-2016","FRA","1. Ligue 1","12th","Montpellier",26,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2016-2017","FRA","1. Ligue 1","15th","Montpellier",27,16.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542cc80f","2017-2018","FRA","1. Ligue 1","10th","Montpellier",28,34,2121,30,386,1319,577,40,2085,22,30,73.3,25,1,1512,8957,4000,180,69,11,31,31,1574,1461,92.8,110
"542cc80f","2018-2019","FRA","1. Ligue 1","6th","Montpellier",29,19.9,1206,29,259,698,338,25,1113,18,29,62.1,21,0,837,4360,1936,95,24,4,21,21,863,780,90.4,58
"542cc80f","2019-2020","FRA","1. Ligue 1","14th","Brest",30,13.6,784,17,139,463,219,34,778,7,8,87.5,7,0,564,2405,1039,41,12,1,16,25,681,599,88,70
"542cc80f","2020-2021","FRA","1. Ligue 1","17th","Brest",31,18.7,1238,78,470,704,120,11,1219,3,4,75,4,0,804,3726,1672,54,13,4,13,7,898,863,96.1,15
"542cc80f","2021-2022","FRA","1. Ligue 1","12th","Brest",32,0.8,38,4,8,21,10,0,37,0,0,NULL,0,0,22,77,30,0,0,0,0,2,28,25,89.3,1
"5458f670","2019-2020","GER","Jr. U17 Bundesliga","5th","RB Leipzig U17",16,13.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5458f670","2020-2021","GER","Jr. U19 Bundesliga","2nd","Leipzig U19",17,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5458f670","2021-2022","GER","Jr. U19 Bundesliga","21st","Leipzig U19",18,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5458f670","2021-2022","GER","1. Bundesliga","10th","RB Leipzig",18,0.2,15,0,1,8,8,3,15,1,3,33.3,1,0,9,49,28,2,1,0,0,2,12,11,91.7,1
"5496cc91","2011-2012","ESP","1. La Liga","15th","Rayo Vallecano",20,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2012-2013","ESP","1. La Liga","8th","Rayo Vallecano",21,1.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2013-2014","ESP","1. La Liga","12th","Rayo Vallecano",22,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2014-2015","ESP","2. Segunda División","9th","Llagostera",23,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2017-2018","ESP","2. Segunda División","9th","Cádiz",26,10.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2018-2019","ESP","2. Segunda División","7th","Cádiz",27,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2018-2019","ESP","2. Segunda División","13th","Extremadura",27,12.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2019-2020","ESP","2. Segunda División","2nd","Cádiz",28,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"5496cc91","2020-2021","ESP","1. La Liga","12th","Cádiz",29,17.2,755,19,150,392,293,33,720,67,89,75.3,70,10,604,3486,1991,118,36,10,24,42,666,520,78.1,33
"5496cc91","2021-2022","ESP","1. La Liga","19th","Cádiz",30,7.4,411,11,53,197,198,14,389,21,40,52.5,23,7,319,1679,943,57,14,4,14,20,317,269,84.9,22
"54b4dc4e","2012-2013","GER","3. 3. Liga","16th","Dortmund II",19,20.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54b4dc4e","2013-2014","GER","1. Bundesliga","16th","Hamburger SV",20,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54b4dc4e","2014-2015","GER","2. 2. Bundesliga","4th","Kaiserslautern",21,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54b4dc4e","2015-2016","GER","2. 2. Bundesliga","14th","Düsseldorf",22,22.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54b4dc4e","2016-2017","GER","1. Bundesliga","4th","Hoffenheim",23,24.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54b4dc4e","2017-2018","GER","1. Bundesliga","3rd","Hoffenheim",24,13.5,937,39,193,522,303,23,845,21,33,63.6,21,0,627,3401,1810,100,29,7,26,33,676,598,88.5,61
"54b4dc4e","2018-2019","GER","1. Bundesliga","9th","Hoffenheim",25,22.4,1726,63,333,931,603,37,1565,56,83,67.5,59,3,1251,7255,3966,197,65,6,35,39,1237,1122,90.7,82
"54b4dc4e","2019-2020","GER","1. Bundesliga","5th","Leverkusen",26,17.5,1410,23,227,853,426,34,1260,35,44,79.5,36,1,959,5028,2323,115,37,4,21,26,1065,974,91.5,50
"54b4dc4e","2020-2021","GER","1. Bundesliga","6th","Leverkusen",27,19.4,1474,34,222,857,493,33,1354,25,42,59.5,27,4,989,4794,2579,128,39,7,38,45,1147,1036,90.3,80
"54b4dc4e","2021-2022","GER","1. Bundesliga","4th","Leverkusen",28,13.3,990,41,233,576,246,15,873,17,22,77.3,17,3,622,3300,1652,80,20,3,21,19,684,619,90.5,26
"54d51e22","2007-2008","FRA","1. Ligue 1","6th","Rennes",20,16.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2008-2009","FRA","1. Ligue 1","7th","Rennes",21,36.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2009-2010","FRA","1. Ligue 1","9th","Rennes",22,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2010-2011","FRA","1. Ligue 1","6th","Rennes",23,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2011-2012","FRA","1. Ligue 1","7th","Saint-Étienne",24,22.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2012-2013","FRA","1. Ligue 1","5th","Saint-Étienne",25,27.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2013-2014","FRA","1. Ligue 1","4th","Saint-Étienne",26,31.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2014-2015","FRA","1. Ligue 1","5th","Saint-Étienne",27,31.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2015-2016","FRA","1. Ligue 1","6th","Saint-Étienne",28,27.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2016-2017","FRA","1. Ligue 1","8th","Saint-Étienne",29,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2017-2018","FRA","2. Ligue 2","7th","Lorient",30,30.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2018-2019","FRA","2. Ligue 2","6th","Lorient",31,30.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2019-2020","FRA","2. Ligue 2","1st","Lorient",32,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54d51e22","2020-2021","FRA","1. Ligue 1","16th","Lorient",33,21.5,1682,66,477,1084,215,21,1645,7,13,53.8,7,0,1089,4694,2074,77,21,3,23,15,1260,1178,93.5,29
"54d51e22","2021-2022","FRA","1. Ligue 1","19th","Lorient",34,8.9,677,31,187,432,89,5,663,6,11,54.5,7,0,444,1694,742,35,12,0,8,5,512,472,92.2,5
"54e4866f","2012-2013","GER","1. Bundesliga","16th","Hoffenheim",19,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54e4866f","2013-2014","GER","2. 2. Bundesliga","17th","Dresden",20,9.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54e4866f","2014-2015","GER","2. 2. Bundesliga","13th","FSV Frankfurt",21,30.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54e4866f","2015-2016","GER","2. 2. Bundesliga","1st","Freiburg",22,28.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54e4866f","2016-2017","GER","1. Bundesliga","7th","Freiburg",23,27.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"54e4866f","2018-2019","GER","1. Bundesliga","13th","Freiburg",25,15.9,907,22,142,453,384,59,825,36,53,67.9,41,4,728,4251,2246,124,34,18,26,21,785,646,82.3,84
"54e4866f","2018-2019","GER","1. Bundesliga","9th","Hoffenheim",25,3.7,236,4,23,94,137,15,210,4,6,66.7,4,1,171,966,578,34,13,0,9,5,190,164,86.3,31
"54e4866f","2019-2020","GER","1. Bundesliga","8th","Freiburg",26,18,992,31,171,425,481,62,878,26,54,48.1,30,2,673,3980,2176,112,33,21,27,39,782,645,82.5,118
"54e4866f","2019-2020","GER","1. Bundesliga","6th","Hoffenheim",26,0.2,14,0,2,8,6,0,11,0,1,0,0,0,9,42,18,1,1,0,0,0,13,10,76.9,1
