"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","sca","sca_per90","sca_passes_live","sca_passes_dead","sca_dribbles","sca_shots","sca_fouled","sca_defense","gca","gca_per90","gca_passes_live","gca_passes_dead","gca_dribbles","gca_shots","gca_fouled","gca_defense"
"4b511457","2020-2021","ENG","1. Premier League","15th","Southampton",28,19.6,35,1.79,30,0,0,0,2,3,4,0.2,4,0,0,0,0,0
"4b511457","2021-2022","ENG","1. Premier League","13th","Southampton",29,16.2,29,1.79,26,0,1,1,0,1,1,0.06,1,0,0,0,0,0
"4b55eb4d","2013-2014","ITA","2. Serie B","9th","Siena",20,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2014-2015","ITA","2. Serie B","17th","Modena",21,31.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2015-2016","ITA","2. Serie B","20th","Livorno",22,33.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2016-2017","ITA","2. Serie B","13th","Cesena",23,23.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2017-2018","ITA","2. Serie B","13th","Cesena",24,30.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2018-2019","ITA","2. Serie B","15th","Venezia",25,17.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2020-2021","ITA","2. Serie B","2nd","Salernitana",27,11.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b55eb4d","2021-2022","ITA","1. Serie A","20th","Salernitana",28,5,13,2.62,5,8,0,0,0,0,0,0,0,0,0,0,0,0
"4b77bb89","2021-2022","FRA","1. Ligue 1","3rd","Marseille",20,8.5,21,2.46,17,0,3,1,0,0,5,0.59,3,0,1,1,0,0
"4b96c347","2014-2015","FRA","2. Ligue 2","16th","Valenciennes",17,14.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b96c347","2015-2016","FRA","2. Ligue 2","12th","Valenciennes",18,20.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b96c347","2016-2017","FRA","2. Ligue 2","13th","Valenciennes",19,30.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4b96c347","2017-2018","FRA","1. Ligue 1","14th","Angers",20,17,53,3.12,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0
"4b96c347","2018-2019","FRA","1. Ligue 1","13th","Angers",21,18.2,66,3.63,47,7,3,2,7,0,4,0.22,2,0,1,0,1,0
"4b96c347","2019-2020","FRA","1. Ligue 1","11th","Angers",22,17.5,59,3.36,30,13,9,1,6,0,5,0.28,2,0,2,1,0,0
"4b96c347","2020-2021","FRA","1. Ligue 1","13th","Angers",23,30.3,113,3.73,75,15,7,4,11,1,10,0.33,7,1,1,0,1,0
"4b96c347","2021-2022","FRA","1. Ligue 1","11th","Angers",24,16.3,31,1.9,27,1,0,1,2,0,4,0.25,3,0,0,1,0,0
"4bcf39f6","2012-2013","FRA","1. Ligue 1","4th","Nice",15,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2013-2014","FRA","1. Ligue 1","17th","Nice",16,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2014-2015","FRA","1. Ligue 1","11th","Nice",17,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2015-2016","FRA","1. Ligue 1","6th","Saint-Étienne",18,5.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2016-2017","FRA","2. Ligue 2","5th","Brest",19,24.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2017-2018","ENG","2. Championship","9th","Brentford",20,25.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2018-2019","ENG","2. Championship","11th","Brentford",21,41.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bcf39f6","2019-2020","ENG","1. Premier League","15th","Brighton",22,30.7,71,2.31,50,0,7,9,4,1,6,0.2,5,0,1,0,0,0
"4bcf39f6","2020-2021","ENG","1. Premier League","16th","Brighton",23,27.9,79,2.83,52,1,10,5,8,3,8,0.29,5,0,0,1,2,0
"4bcf39f6","2021-2022","ENG","1. Premier League","10th","Brighton",24,13.3,30,2.26,23,0,1,2,4,0,1,0.08,1,0,0,0,0,0
"4bd00a50","2016-2017","GRE","1. Super League","1st","Olympiacos",17,14.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd00a50","2017-2018","GER","1. Bundesliga","5th","Leverkusen",18,19.1,23,1.21,20,2,1,0,0,0,8,0.42,6,1,1,0,0,0
"4bd00a50","2017-2018","GRE","1. Super League","3rd","Olympiacos",18,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd00a50","2019-2020","GER","1. Bundesliga","5th","Leverkusen",20,1.3,1,0.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bd00a50","2020-2021","FRA","1. Ligue 1","11th","Saint-Étienne",21,3,3,0.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"4bd00a50","2021-2022","GER","1. Bundesliga","4th","Leverkusen",22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bd414c1","2004-2005","ESP","1. La Liga","13th","Getafe",18,15.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2005-2006","ESP","1. La Liga","3rd","Valencia",19,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2006-2007","ESP","1. La Liga","4th","Valencia",20,35.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2007-2008","ESP","1. La Liga","10th","Valencia",21,31.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2008-2009","ESP","1. La Liga","6th","Valencia",22,32.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2009-2010","ESP","1. La Liga","2nd","Real Madrid",23,31.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2010-2011","ESP","1. La Liga","2nd","Real Madrid",24,12.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2011-2012","ESP","1. La Liga","1st","Real Madrid",25,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2012-2013","ESP","1. La Liga","2nd","Real Madrid",26,15.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2013-2014","ITA","1. Serie A","3rd","Napoli",27,29.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2014-2015","ITA","1. Serie A","5th","Napoli",28,34.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2015-2016","ITA","1. Serie A","2nd","Napoli",29,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2016-2017","ITA","1. Serie A","3rd","Napoli",30,25.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bd414c1","2017-2018","ITA","1. Serie A","2nd","Napoli",31,30.5,24,0.79,22,0,0,2,0,0,2,0.07,1,0,0,1,0,0
"4bd414c1","2018-2019","ITA","1. Serie A","2nd","Napoli",32,19,14,0.74,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0
"4bd414c1","2019-2020","ESP","1. La Liga","5th","Villarreal",33,36,16,0.44,16,0,0,0,0,0,1,0.03,1,0,0,0,0,0
"4bd414c1","2020-2021","ESP","1. La Liga","7th","Villarreal",34,34.6,14,0.4,14,0,0,0,0,0,2,0.06,2,0,0,0,0,0
"4bd414c1","2021-2022","ESP","1. La Liga","9th","Villarreal",35,13,2,0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bf69118","2015-2016","FRA","1. Ligue 1","14th","Nantes",18,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bf69118","2016-2017","FRA","1. Ligue 1","7th","Nantes",19,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4bf69118","2017-2018","FRA","1. Ligue 1","9th","Nantes",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4bf69118","2018-2019","FRA","1. Ligue 1","12th","Nantes",21,22.7,38,1.68,32,6,0,0,0,0,1,0.04,1,0,0,0,0,0
"4bf69118","2019-2020","FRA","1. Ligue 1","12th","Bordeaux",22,10.9,16,1.46,13,1,0,1,0,1,2,0.18,1,0,0,1,0,0
"4bf69118","2020-2021","FRA","1. Ligue 1","12th","Bordeaux",23,11.5,22,1.91,21,0,0,0,1,0,1,0.09,1,0,0,0,0,0
"4bf69118","2021-2022","FRA","1. Ligue 1","17th","Bordeaux",24,15,15,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0
"4c0a6a48","2016-2017","ESP","1. La Liga","6th","Real Sociedad",21,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c0a6a48","2017-2018","ESP","1. La Liga","12th","Real Sociedad",22,0.6,2,3.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c0a6a48","2019-2020","ESP","2. Segunda División","11th","CD Mirandés",24,33.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c0a6a48","2020-2021","ESP","1. La Liga","5th","Real Sociedad",25,9.2,10,1.08,6,0,0,1,3,0,1,0.11,1,0,0,0,0,0
"4c0a6a48","2021-2022","ESP","1. La Liga","6th","Real Sociedad",26,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c184730","2018-2019","NED","2. Eerste Divisie","11th","Jong Ajax",16,0.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c184730","2019-2020","NED","2. Eerste Divisie","4th","Jong Ajax",17,6.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c184730","2020-2021","NED","1. Dutch Eredivisie","1st","Ajax",18,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c184730","2020-2021","NED","2. Eerste Divisie","16th","Jong Ajax",18,12.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c184730","2021-2022","GER","1. Bundesliga","10th","RB Leipzig",19,1.5,4,2.75,3,0,0,1,0,0,2,1.37,2,0,0,0,0,0
"4c2e9442","2015-2016","URU","1. Primera División","8th","Defensor",18,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c2e9442","2016","URU","1. Primera División","4th","Defensor",19,13.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c2e9442","2017","URU","1. Primera División","2nd","Defensor",20,10.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c2e9442","2017-2018","ESP","1. La Liga","13th","Celta Vigo",20,34.1,68,1.99,39,1,2,10,15,1,12,0.35,6,0,0,4,1,1
"4c2e9442","2018-2019","ESP","1. La Liga","17th","Celta Vigo",21,32.9,72,2.19,49,0,4,8,11,0,12,0.36,6,0,1,2,3,0
"4c2e9442","2019-2020","ESP","1. La Liga","9th","Valencia",22,23.8,33,1.39,24,0,0,2,4,3,3,0.13,3,0,0,0,0,0
"4c2e9442","2020-2021","ESP","1. La Liga","13th","Valencia",23,29.9,48,1.61,28,0,2,5,12,1,11,0.37,3,0,0,3,5,0
"4c2e9442","2021-2022","ESP","1. La Liga","8th","Valencia",24,10.7,33,3.08,25,0,1,1,6,0,2,0.19,1,0,1,0,0,0
"4c370d81","2010-2011","GER","1. Bundesliga","11th","Hoffenheim",18,5.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2011-2012","GER","1. Bundesliga","11th","Hoffenheim",19,24.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2012-2013","GER","1. Bundesliga","16th","Hoffenheim",20,27.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2013-2014","GER","1. Bundesliga","9th","Hoffenheim",21,32.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2014-2015","GER","1. Bundesliga","8th","Hoffenheim",22,32.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2015-2016","ENG","1. Premier League","8th","Liverpool",23,21.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2016-2017","ENG","1. Premier League","4th","Liverpool",24,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c370d81","2017-2018","ENG","1. Premier League","4th","Liverpool",25,30.7,120,3.91,88,1,13,11,4,3,14,0.46,11,0,1,2,0,0
"4c370d81","2018-2019","ENG","1. Premier League","2nd","Liverpool",26,29,102,3.52,82,0,8,7,2,3,17,0.59,12,0,3,1,1,0
"4c370d81","2019-2020","ENG","1. Premier League","1st","Liverpool",27,33.2,97,2.92,72,0,15,4,3,3,19,0.57,14,0,4,1,0,0
"4c370d81","2020-2021","ENG","1. Premier League","3rd","Liverpool",28,31.5,107,3.39,80,0,12,9,5,1,9,0.29,8,0,0,1,0,0
"4c370d81","2021-2022","ENG","1. Premier League","3rd","Liverpool",29,4.9,16,3.27,15,0,0,0,0,1,3,0.61,2,0,0,0,0,1
"4c3a6744","2016-2017","NED","1. Dutch Eredivisie","2nd","Ajax",17,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c3a6744","2016-2017","NED","2. Eerste Divisie","2nd","Jong Ajax",17,6.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c3a6744","2017-2018","NED","1. Dutch Eredivisie","2nd","Ajax",18,25.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c3a6744","2018-2019","ITA","1. Serie A","6th","Roma",19,14.9,61,4.09,44,4,6,2,3,2,9,0.6,7,0,1,0,1,0
"4c3a6744","2019-2020","ITA","1. Serie A","5th","Roma",20,16.8,53,3.15,45,1,4,1,2,0,4,0.24,3,0,1,0,0,0
"4c3a6744","2020-2021","GER","1. Bundesliga","2nd","RB Leipzig",21,9,23,2.55,16,0,3,2,2,0,3,0.33,0,0,2,1,0,0
"4c3a6744","2020-2021","ITA","1. Serie A","7th","Roma",21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c3a6744","2021-2022","FRA","1. Ligue 1","2nd","Nice",22,7.2,19,2.63,10,7,1,1,0,0,3,0.41,2,1,0,0,0,0
"4c4ffacc","2016-2017","TUR","1. Süper Lig","12th","Alanyaspor",18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c4ffacc","2017-2018","TUR","1. Süper Lig","12th","Alanyaspor",19,14.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c4ffacc","2018-2019","FRA","2. Ligue 2","1st","Metz",20,28.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c4ffacc","2019-2020","FRA","1. Ligue 1","15th","Metz",21,17.6,13,0.74,9,0,2,2,0,0,0,0,0,0,0,0,0,0
"4c4ffacc","2020-2021","FRA","1. Ligue 1","10th","Metz",22,11.9,5,0.42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c4ffacc","2021-2022","FRA","2. Ligue 2","15th","Amiens",23,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c4ffacc","2021-2022","FRA","1. Ligue 1","18th","Metz",23,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c5b14d2","2001-2002","ESP","1. La Liga","6th","Betis",20,31.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2002-2003","ESP","1. La Liga","8th","Betis",21,34.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2003-2004","ESP","1. La Liga","9th","Betis",22,35.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2004-2005","ESP","1. La Liga","4th","Betis",23,36.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2005-2006","ESP","1. La Liga","14th","Betis",24,33.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2006-2007","ESP","1. La Liga","4th","Valencia",25,23.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2007-2008","ESP","1. La Liga","10th","Valencia",26,27.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2008-2009","ESP","1. La Liga","6th","Valencia",27,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2009-2010","ESP","1. La Liga","3rd","Valencia",28,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2010-2011","ESP","1. La Liga","3rd","Valencia",29,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2011-2012","ESP","1. La Liga","4th","Málaga",30,18.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2012-2013","ESP","1. La Liga","6th","Málaga",31,26.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2013-2014","ITA","1. Serie A","4th","Fiorentina",32,15.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2014-2015","ITA","1. Serie A","4th","Fiorentina",33,15.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2015-2016","ESP","1. La Liga","10th","Betis",34,21.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2016-2017","ESP","1. La Liga","15th","Betis",35,18.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b14d2","2017-2018","ESP","1. La Liga","6th","Betis",36,27.5,90,3.27,59,15,8,3,5,0,11,0.4,5,3,1,0,2,0
"4c5b14d2","2018-2019","ESP","1. La Liga","10th","Betis",37,18.8,82,4.35,56,10,7,3,4,2,5,0.27,3,0,1,0,1,0
"4c5b14d2","2019-2020","ESP","1. La Liga","15th","Betis",38,22.9,109,4.76,86,12,6,1,3,1,10,0.44,9,0,1,0,0,0
"4c5b14d2","2020-2021","ESP","1. La Liga","6th","Betis",39,14.3,47,3.28,35,9,1,1,1,0,8,0.56,6,2,0,0,0,0
"4c5b14d2","2021-2022","ESP","1. La Liga","3rd","Betis",40,1.3,9,6.92,7,1,1,0,0,0,1,0.77,1,0,0,0,0,0
"4c5b714f","2010-2011","FRA","2. Ligue 2","16th","Troyes",18,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2011-2012","FRA","2. Ligue 2","3rd","Troyes",19,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2012-2013","FRA","1. Ligue 1","6th","Lille",20,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2013-2014","FRA","1. Ligue 1","3rd","Lille",21,15.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2014-2015","FRA","1. Ligue 1","8th","Lille",22,23.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2015-2016","FRA","1. Ligue 1","5th","Lille",23,36.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2016-2017","FRA","1. Ligue 1","1st","Monaco",24,25.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c5b714f","2017-2018","FRA","1. Ligue 1","2nd","Monaco",25,23.9,66,2.76,56,2,1,3,2,2,11,0.46,9,1,0,0,0,1
"4c5b714f","2018-2019","FRA","1. Ligue 1","17th","Monaco",26,23.1,60,2.6,49,2,2,3,3,1,4,0.17,3,0,0,1,0,0
"4c5b714f","2019-2020","ENG","1. Premier League","12th","Everton",27,20.3,37,1.83,30,3,0,0,2,2,4,0.2,4,0,0,0,0,0
"4c5b714f","2020-2021","FRA","1. Ligue 1","3rd","Monaco",28,22,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
"4c5b714f","2021-2022","FRA","1. Ligue 1","6th","Monaco",29,7.8,10,1.28,8,0,0,1,1,0,1,0.13,1,0,0,0,0,0
"4c62d0c8","2010-2011","ITA","1. Serie A","10th","Genoa",17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2011-2012","ITA","2. Serie B","7th","Padova",18,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2012-2013","ITA","1. Serie A","20th","Pescara",19,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2013-2014","ITA","1. Serie A","14th","Genoa",20,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2014-2015","ITA","1. Serie A","6th","Genoa",21,30.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2015-2016","ITA","1. Serie A","11th","Genoa",22,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2016-2017","ITA","1. Serie A","16th","Genoa",23,15.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"4c62d0c8","2017-2018","ITA","1. Serie A","12th","Genoa",24,37,4,0.11,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"4c62d0c8","2018-2019","ITA","1. Serie A","1st","Juventus",25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c62d0c8","2019-2020","ITA","1. Serie A","17th","Genoa",26,21,2,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c62d0c8","2020-2021","ITA","1. Serie A","11th","Genoa",27,32,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
"4c62d0c8","2021-2022","ITA","1. Serie A","5th","Juventus",28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
