"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","passes_completed","passes","passes_pct","passes_total_distance","passes_progressive_distance","passes_completed_short","passes_short","passes_pct_short","passes_completed_medium","passes_medium","passes_pct_medium","passes_completed_long","passes_long","passes_pct_long","assists","xa","xa_net","assisted_shots","passes_into_final_third","passes_into_penalty_area","crosses_into_penalty_area","progressive_passes"
"16b9d5cf","2012-2013","SRB","1. SuperLiga","2nd","Red Star",20,11.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2013-2014","ITA","1. Serie A","7th","Torino",21,20.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2014-2015","ITA","1. Serie A","9th","Torino",22,26.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2015-2016","ITA","1. Serie A","12th","Torino",23,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2016-2017","ITA","1. Serie A","3rd","Napoli",24,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2017-2018","ITA","1. Serie A","2nd","Napoli",25,1.1,56,59,94.9,1332,356,13,15,86.7,30,30,100,13,14,92.9,0,0,0,0,8,0,0,4
"16b9d5cf","2017-2018","RUS","1. Premier League","3rd","Spartak Moscow",25,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16b9d5cf","2018-2019","ITA","1. Serie A","2nd","Napoli",26,15.3,811,886,91.5,16998,5844,243,265,91.7,414,433,95.6,148,179,82.7,0,0.2,-0.2,2,43,1,0,45
"16b9d5cf","2019-2020","ITA","1. Serie A","7th","Napoli",27,20,1287,1389,92.7,27053,9103,353,384,91.9,718,748,96,204,233,87.6,1,0.7,0.3,7,79,9,5,63
"16b9d5cf","2020-2021","ITA","1. Serie A","5th","Napoli",28,13.4,888,947,93.8,20265,5784,195,208,93.8,513,529,97,177,200,88.5,0,0.1,-0.1,3,37,0,0,42
"16b9d5cf","2021-2022","ITA","1. Serie A","18th","Genoa",29,4.6,211,235,89.8,4761,1420,48,53,90.6,113,117,96.6,46,59,78,0,0,0,0,11,0,0,6
"16bb656a","2012-2013","POL","1. Ekstraklasa","8th","Lechia Gdańsk",17,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16bb656a","2013-2014","POL","1. Ekstraklasa","8th","Lechia Gdańsk",18,29.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16bb656a","2016-2017","GER","2. 2. Bundesliga","9th","Bochum",21,11.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16bb656a","2017-2018","ITA","2. Serie B","4th","Palermo",22,20.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16bb656a","2018-2019","ITA","2. Serie B","5th","Hellas Verona",23,23.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16bb656a","2019-2020","ITA","1. Serie A","9th","Hellas Verona",24,7.7,366,407,89.9,7310,2141,119,125,95.2,191,209,91.4,50,65,76.9,0,0,0,0,18,1,0,28
"16bb656a","2020-2021","ITA","1. Serie A","10th","Hellas Verona",25,20.7,754,881,85.6,14132,4408,301,325,92.6,345,393,87.8,94,138,68.1,0,0,0,2,31,3,0,41
"16bb656a","2021-2022","ITA","1. Serie A","13th","Hellas Verona",26,13.2,518,600,86.3,9802,2880,192,204,94.1,246,282,87.2,68,89,76.4,0,0.1,-0.1,4,38,3,0,27
"16ceb862","2009-2010","FRA","2. Ligue 2","11th","Tours",22,36.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2010-2011","FRA","1. Ligue 1","14th","Montpellier",23,32.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2011-2012","FRA","1. Ligue 1","1st","Montpellier",24,35.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2012-2013","ENG","1. Premier League","4th","Arsenal",25,25.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2013-2014","ENG","1. Premier League","4th","Arsenal",26,34.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2014-2015","ENG","1. Premier League","3rd","Arsenal",27,20.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2015-2016","ENG","1. Premier League","2nd","Arsenal",28,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2016-2017","ENG","1. Premier League","5th","Arsenal",29,13.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16ceb862","2017-2018","ENG","1. Premier League","6th","Arsenal",30,4.3,95,132,72,1060,159,61,84,72.6,18,25,72,3,5,60,1,1.1,-0.1,7,1,4,0,6
"16ceb862","2017-2018","ENG","1. Premier League","5th","Chelsea",30,6.8,151,223,67.7,1834,397,101,132,76.5,28,50,56,8,17,47.1,1,1.9,-0.9,15,9,7,0,13
"16ceb862","2018-2019","ENG","1. Premier League","3rd","Chelsea",31,9.4,175,255,68.6,2123,202,122,173,70.5,30,50,60,8,9,88.9,4,2.3,1.7,16,4,6,0,11
"16ceb862","2019-2020","ENG","1. Premier League","4th","Chelsea",32,11,207,306,67.6,2517,295,145,199,72.9,43,67,64.2,6,11,54.5,0,1.2,-1.2,7,8,4,0,6
"16ceb862","2020-2021","ENG","1. Premier League","4th","Chelsea",33,8.3,161,217,74.2,2002,251,111,145,76.6,29,41,70.7,8,8,100,0,0.7,-0.7,7,7,1,0,7
"16ceb862","2021-2022","ITA","1. Serie A","2nd","Milan",34,6.8,105,146,71.9,1347,222,63,87,72.4,25,35,71.4,5,7,71.4,1,1.1,-0.1,9,3,4,0,9
"16daec92","2012-2013","SRB","1. SuperLiga","3rd","Vojvodina",17,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16daec92","2013-2014","SRB","1. SuperLiga","4th","Vojvodina",18,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16daec92","2014-2015","SRB","1. SuperLiga","4th","Vojvodina",19,22.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16daec92","2015-2016","GER","1. Bundesliga","16th","Eint Frankfurt",20,3.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16daec92","2016-2017","GER","1. Bundesliga","11th","Eint Frankfurt",21,24.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16daec92","2017-2018","GER","1. Bundesliga","8th","Eint Frankfurt",22,20.2,447,652,68.6,8152,2239,219,284,77.1,155,222,69.8,66,118,55.9,3,2.8,0.2,20,50,18,2,64
"16daec92","2018-2019","GER","1. Bundesliga","7th","Eint Frankfurt",23,18.1,427,608,70.2,7560,2049,206,277,74.4,166,221,75.1,47,83,56.6,1,2,-1,18,38,23,2,62
"16daec92","2019-2020","GER","1. Bundesliga","9th","Eint Frankfurt",24,11.6,260,369,70.5,4739,1157,117,152,77,95,129,73.6,36,51,70.6,1,1.2,-0.2,13,29,9,2,29
"16daec92","2020-2021","GER","1. Bundesliga","11th","Hoffenheim",25,9.1,338,442,76.5,5367,2012,171,202,84.7,137,172,79.7,23,45,51.1,2,1.9,0.1,10,22,7,1,38
"16daec92","2021-2022","GER","1. Bundesliga","5th","Hoffenheim",26,1.2,39,46,84.8,660,252,17,18,94.4,20,23,87,2,5,40,0,0,0,0,2,0,0,5
"16e9d0ea","2013-2014","ESP","2. Segunda División","17th","Mallorca",20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16e9d0ea","2014-2015","ESP","1. La Liga","11th","Rayo Vallecano",21,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16e9d0ea","2015-2016","ESP","2. Segunda División","11th","Elche",22,29.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16e9d0ea","2016-2017","ESP","2. Segunda División","12th","Rayo Vallecano",23,29.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16e9d0ea","2017-2018","ESP","2. Segunda División","1st","Rayo Vallecano",24,38.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"16e9d0ea","2018-2019","ESP","1. La Liga","20th","Rayo Vallecano",25,34.8,1178,1545,76.2,18960,6978,659,753,87.5,431,552,78.1,78,179,43.6,1,3.2,-2.2,36,70,44,17,113
"16e9d0ea","2019-2020","ESP","1. La Liga","15th","Betis",26,25.2,1009,1285,78.5,16430,5158,527,590,89.3,374,453,82.6,75,159,47.2,4,2,2,24,40,28,13,70
"16e9d0ea","2020-2021","ESP","1. La Liga","6th","Betis",27,19.8,907,1159,78.3,14873,5343,467,517,90.3,351,430,81.6,68,158,43,2,2.1,-0.1,17,42,16,8,52
"16e9d0ea","2021-2022","ESP","1. La Liga","3rd","Betis",28,13.5,440,615,71.5,7395,3032,212,244,86.9,179,241,74.3,36,88,40.9,2,1.3,0.7,16,21,19,10,44
"172e52d8","2009","SWE","1. Allsvenskan","7th","Malmö",17,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2010","SWE","1. Allsvenskan","1st","Malmö",18,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2011","SWE","1. Allsvenskan","4th","Malmö",19,14.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2012","SWE","1. Allsvenskan","3rd","Malmö",20,29.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2013","SWE","1. Allsvenskan","1st","Malmö",21,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2014","SWE","1. Allsvenskan","1st","Malmö",22,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2014-2015","ITA","1. Serie A","9th","Torino",23,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2015-2016","ITA","1. Serie A","12th","Torino",24,6.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2016-2017","ENG","2. Championship","7th","Leeds United",25,33.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2017-2018","ENG","2. Championship","13th","Leeds United",26,39.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2018-2019","ENG","2. Championship","3rd","Leeds United",27,36.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2019-2020","ENG","2. Championship","3rd","Brentford",28,33.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2020-2021","ENG","2. Championship","3rd","Brentford",29,22.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"172e52d8","2021-2022","ENG","1. Premier League","14th","Brentford",30,17.9,608,731,83.2,12872,3973,169,195,86.7,337,385,87.5,98,138,71,1,0.4,0.6,2,19,0,0,30
"173061c0","2013-2014","ITA","2. Serie B","12th","Carpi",23,34.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2014-2015","ITA","2. Serie B","1st","Carpi",24,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2015-2016","ITA","1. Serie A","18th","Carpi",25,29.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2016-2017","ITA","2. Serie B","7th","Carpi",26,27.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2017-2018","ITA","2. Serie B","2nd","Parma",27,35.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2018-2019","ITA","1. Serie A","14th","Parma",28,33.8,1030,1376,74.9,21590,9786,293,346,84.7,563,674,83.5,168,313,53.7,2,1.2,0.8,14,79,14,4,110
"173061c0","2019-2020","ITA","1. Serie A","11th","Parma",29,28.9,1020,1357,75.2,21739,9711,326,365,89.3,493,626,78.8,191,325,58.8,2,2.3,-0.3,23,95,23,9,131
"173061c0","2020-2021","ITA","1. Serie A","20th","Parma",30,21.7,1082,1340,80.7,23799,9547,325,365,89,538,620,86.8,210,328,64,2,1.1,0.9,16,98,21,11,118
"173061c0","2021-2022","ITA","2. Serie B","14th","Parma",31,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"173061c0","2021-2022","ITA","1. Serie A","20th","Salernitana",31,9.8,320,401,79.8,7023,2860,95,107,88.8,152,179,84.9,69,104,66.3,1,0,1,1,30,2,0,31
"17376543","2008-2009","POL","1. Ekstraklasa","8th","Jagiellonia",20,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2009-2010","POL","1. Ekstraklasa","11th","Jagiellonia",21,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2011-2012","POL","1. Ekstraklasa","1st","Śląsk Wrocław",23,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2012-2013","POL","1. Ekstraklasa","3rd","Śląsk Wrocław",24,9.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2013-2014","POL","1. Ekstraklasa","12th","Śląsk Wrocław",25,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2014-2015","GER","2. 2. Bundesliga","6th","Braunschweig",26,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2015-2016","GER","2. 2. Bundesliga","8th","Braunschweig",27,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2017-2018","GER","1. Bundesliga","15th","Freiburg",29,1.7,41,76,53.9,2051,1642,2,2,100,9,10,90,30,63,47.6,0,0,0,0,2,0,0,0
"17376543","2018-2019","GER","2. 2. Bundesliga","3rd","Union Berlin",30,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17376543","2019-2020","GER","1. Bundesliga","11th","Union Berlin",31,33,857,1356,63.2,36066,27017,48,52,92.3,276,282,97.9,532,1020,52.2,0,0.2,-0.2,2,62,1,0,1
"17376543","2020-2021","GER","1. Bundesliga","13th","Augsburg",32,34,974,1399,69.6,30066,17464,171,174,98.3,399,406,98.3,402,817,49.2,0,0,0,0,17,1,0,1
"17376543","2021-2022","GER","1. Bundesliga","15th","Augsburg",33,17,382,591,64.6,12977,8344,47,47,100,151,153,98.7,180,386,46.6,0,0.1,-0.1,2,14,0,0,0
"174651c8","2010-2011","ESP","1. La Liga","9th","Osasuna",20,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2011-2012","ESP","1. La Liga","7th","Osasuna",21,9.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2012-2013","ESP","1. La Liga","16th","Osasuna",22,10.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2013-2014","ESP","2. Segunda División","16th","Girona",23,35.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2014-2015","ESP","2. Segunda División","5th","Valladolid",24,28.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2015-2016","ESP","2. Segunda División","2nd","Leganés",25,14.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2015-2016","ESP","2. Segunda División","16th","Valladolid",25,15.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2016-2017","ESP","1. La Liga","17th","Leganés",26,20.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2017-2018","ESP","1. La Liga","10th","Girona",27,10.3,362,460,78.7,7594,2424,137,166,82.5,154,181,85.1,66,105,62.9,0,0.3,-0.3,6,37,4,0,44
"174651c8","2018-2019","ESP","1. La Liga","18th","Girona",28,1.8,72,92,78.3,1520,330,27,32,84.4,32,39,82.1,13,21,61.9,0,0.1,-0.1,2,4,2,0,4
"174651c8","2018-2019","ESP","2. Segunda División","12th","Las Palmas",28,33.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2019-2020","ESP","1. La Liga","8th","Getafe",29,10.5,251,404,62.1,5933,2163,94,126,74.6,81,130,62.3,65,128,50.8,0,0.1,-0.1,4,44,5,2,39
"174651c8","2019-2020","ESP","2. Segunda División","9th","Las Palmas",29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174651c8","2020-2021","ESP","1. La Liga","15th","Getafe",30,15.5,390,601,64.9,9679,3496,138,175,78.9,135,192,70.3,109,217,50.2,0,0.9,-0.9,12,65,4,2,58
"174651c8","2021-2022","ESP","1. La Liga","16th","Getafe",31,3.8,140,176,79.5,3096,903,54,63,85.7,55,62,88.7,29,48,60.4,0,0,0,0,16,2,0,20
"174f09a6","2011-2012","ENG","1. Premier League","3rd","Arsenal",18,2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2012-2013","ENG","1. Premier League","4th","Arsenal",19,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2013-2014","ENG","2. Championship","1st","Leicester City",20,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2015-2016","ESP","2. Segunda División","19th","Ponferradina",22,23.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2016-2017","ESP","2. Segunda División","9th","Lugo",23,31.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2017-2018","ESP","2. Segunda División","12th","Lugo",24,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2017-2018","ESP","1. La Liga","20th","Málaga",24,19.7,505,735,68.7,11946,4737,114,148,77,271,340,79.7,116,237,48.9,1,0.1,0.9,1,25,0,0,33
"174f09a6","2018-2019","ESP","1. La Liga","5th","Getafe",25,3.5,51,88,58,1230,481,8,9,88.9,31,41,75.6,12,37,32.4,0,0,0,0,10,1,0,7
"174f09a6","2019-2020","ESP","2. Segunda División","5th","Girona",26,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2020-2021","ESP","2. Segunda División","3rd","Leganés",27,18.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"174f09a6","2021-2022","ESP","2. Segunda División","12th","Huesca",28,13.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17695062","2016-2017","ENG","Jr. PL2 — Div. 1","4th","Arsenal",16,0.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17695062","2017-2018","ENG","Jr. PL2 — Div. 1","1st","Arsenal",17,8.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17695062","2018-2019","ENG","Jr. PL2 — Div. 1","2nd","Arsenal",18,3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"17695062","2018-2019","GER","1. Bundesliga","3rd","RB Leipzig",18,0.3,13,16,81.3,132,40,10,13,76.9,2,2,100,0,0,NULL,0,0,0,0,0,0,0,1
"17695062","2019-2020","ENG","Jr. PL2 — Div. 1","6th","Arsenal",19,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
